	ID	First_name	Last_name	State	Gender	Age	GPA	Days_missed	Graduated
346	458	Judith	Elliott	North Carolina	Female	16.0	4.0	20.0	Yes
347	463	Lawrence	Lee	Florida	Male	16.958874458874458	3.5053763440860215	7.0	Yes
348	467	Nancy	Adams	Missouri	Female	17.0	3.0	16.77556109725686	Yes
349	468	Virginia	Brown	Florida	Female	15.0	3.5053763440860215	16.77556109725686	Yes
350	473	Judy	Phillips	Florida	Female	19.0	4.0	16.77556109725686	Yes
351	474	Pamela	Kennedy	Indiana	Female	16.0	3.5053763440860215	16.77556109725686	Yes
352	478	Mary	Miller	Nebraska	Female	15.0	3.0	16.77556109725686	Yes
353	479	Paul	Gibson	Alabama	Male	16.958874458874458	3.0	16.77556109725686	Yes
354	481	Pamela	Grant	Ohio	Female	18.0	3.5053763440860215	16.77556109725686	Yes
355	483	Joyce	Armstrong	West Virginia	Female	16.958874458874458	3.5053763440860215	16.77556109725686	Yes
356	485	Amanda	Ross	California	Female	16.0	4.0	21.0	Yes
357	487	Amanda	Crawford	Vermont	Female	19.0	4.0	32.0	Yes
358	488	Matthew	Knight	Maryland	Male	18.0	4.0	6.0	Yes
359	489	Marie	Hawkins	North Carolina	Female	16.0	3.5053763440860215	13.0	Yes
360	495	Frances	Cruz	Virginia	Female	16.0	4.0	9.0	Yes
361	496	Rebecca	Carter	Florida	Female	16.958874458874458	3.5053763440860215	32.0	Yes
362	497	Juan	Robertson	Ohio	Male	16.958874458874458	4.0	5.0	Yes
363	498	Kathryn	Jackson		Female	16.0	3.5053763440860215	3.0	Yes
364	499	Mary	Young	Pennsylvania	Female	15.0	3.5053763440860215	30.0	Yes
365	501	Diane	Ellis	Colorado	Female	16.958874458874458	4.0	16.77556109725686	Yes
366	504	Doris	Ortiz	Washington	Female	17.0	4.0	19.0	Yes
367	505	Ashley	Sims	Massachusetts	Female	18.0	4.0	18.0	Yes
368	506	David	Ross	Kentucky	Male	15.0	4.0	16.77556109725686	Yes
369	508	Scott	Johnson	Florida	Male	17.0	4.0	12.0	Yes
370	511	Nancy	Palmer	New Jersey	Female	16.958874458874458	3.5053763440860215	26.0	Yes
371	514	Kevin	Mitchell	Mississippi	Male	18.0	4.0	16.77556109725686	Yes
372	518	Roy	Mccoy	Missouri	Male	15.0	3.0	16.77556109725686	Yes
373	523	Larry	Fernandez	Colorado	Male	16.958874458874458	4.0	16.77556109725686	Yes
374	524	Andrew	Ross	Tennessee	Male	16.958874458874458	3.5053763440860215	21.0	Yes
375	525	Patrick	Harvey	Minnesota	Male	15.0	3.5053763440860215	27.0	Yes
376	529	Beverly	Medina	District of Columbia	Female	16.0	4.0	28.0	Yes
377	531	Stephen	Stanley	New York	Male	15.0	3.5053763440860215	10.0	Yes
378	532	Ernest	Nguyen	Texas	Male	15.0	4.0	10.0	Yes
379	537	Alan	Campbell		Male	17.0	2.0	3.0	Yes
380	539	Sean	Dean	New Jersey	Male	16.958874458874458	4.0	6.0	Yes
381	540	Janice	Gilbert	Texas	Female	15.0	2.0	16.77556109725686	Yes
382	541	Alice	Snyder	Arkansas	Female	15.0	3.0	2.0	Yes
383	542	Debra	Meyer	Alabama	Female	16.958874458874458	2.0	16.77556109725686	Yes
384	550	Jesse	Henry	Michigan	Male	17.0	3.5053763440860215	16.77556109725686	Yes
385	551	James	Richards	New Mexico	Male	15.0	3.5053763440860215	14.0	Yes
386	552	Ryan	Johnston	Florida	Male	16.958874458874458	4.0	22.0	Yes
387	555	Albert	Perez	Virginia	Male	19.0	3.5053763440860215	6.0	Yes
388	556	Teresa	Gomez	California	Female	15.0	4.0	19.0	Yes
389	557	Johnny	Allen		Male	15.0	3.5053763440860215	21.0	Yes
390	560	Joshua	Hart	Tennessee	Male	18.0	4.0	21.0	Yes
391	561	Arthur	Ryan	California	Male	18.0	3.5053763440860215	22.0	Yes
392	563	Lawrence	Thompson	North Carolina	Male	16.0	3.5053763440860215	4.0	Yes
393	564	Roy	Stevens	Oklahoma	Male	15.0	2.0	16.77556109725686	Yes
394	567	Jesse	Ortiz	Tennessee	Male	16.958874458874458	4.0	21.0	Yes
395	571	Bonnie	Jackson	California	Female	19.0	3.5053763440860215	28.0	Yes
396	572	Betty	Anderson	Alabama	Female	17.0	3.5053763440860215	29.0	Yes
397	573	Dennis	Ortiz	Iowa	Male	16.0	3.5053763440860215	22.0	Yes
398	574	Larry	Graham	Virginia	Male	18.0	3.0	16.77556109725686	Yes
399	576	Elizabeth	Hill	Oregon	Female	17.0	3.5053763440860215	7.0	Yes
400	578	Michelle	Moore		Female	16.0	3.5053763440860215	30.0	Yes
401	581	Heather	Hawkins	District of Columbia	Female	16.0	3.5053763440860215	21.0	Yes
402	585	Bruce	Perez	Texas	Male	15.0	2.0	16.77556109725686	Yes
403	588	Judith	Reed	Florida	Female	16.958874458874458	4.0	4.0	Yes
404	589	Carol	Hernandez	Minnesota	Female	19.0	3.5053763440860215	27.0	Yes
405	591	Mark	Nguyen	Arkansas	Male	16.958874458874458	2.0	16.77556109725686	Yes
406	592	Arthur	Miller	Louisiana	Male	16.958874458874458	3.5053763440860215	26.0	Yes
407	593	Bruce	Foster		Male	19.0	4.0	13.0	Yes
408	596	Earl	Bennett	Texas	Male	16.958874458874458	3.5053763440860215	16.77556109725686	Yes
409	597	Carlos	Gray	Virginia	Male	16.958874458874458	4.0	16.77556109725686	Yes
410	599	Doris	Murray		Female	17.0	4.0	3.0	Yes
411	601	Pamela	Boyd	Pennsylvania	Female	15.0	4.0	10.0	Yes
412	607	Elizabeth	Miller	Colorado	Female	16.0	3.0	16.77556109725686	Yes
413	609	Rachel	Barnes	Alabama	Female	19.0	3.5053763440860215	26.0	Yes
414	614	Jeremy	Rose	California	Male	17.0	2.0	16.77556109725686	Yes
415	615	Johnny	Berry	Texas	Male	15.0	2.0	16.77556109725686	Yes
416	616	Shawn	George	District of Columbia	Male	15.0	3.5053763440860215	6.0	Yes
417	617	Bobby	Hill	Florida	Male	16.958874458874458	4.0	27.0	Yes
418	618	Debra	Robinson	Oregon	Female	17.0	4.0	30.0	Yes
419	619	Fred	Sanchez	Michigan	Male	16.958874458874458	3.0	3.0	Yes
420	620	Johnny	Wood		Male	18.0	4.0	16.77556109725686	Yes
421	621	Richard	Murray	Indiana	Male	17.0	4.0	7.0	Yes
422	624	Larry	Wagner	New Jersey	Male	15.0	4.0	3.0	Yes
423	627	Nicholas	Washington	Indiana	Male	18.0	4.0	22.0	Yes
424	630	Antonio	King	Michigan	Male	17.0	3.5053763440860215	16.77556109725686	Yes
425	631	Linda	Matthews	Wisconsin	Female	16.958874458874458	4.0	2.0	Yes
426	633	Bruce	Bell	Texas	Male	18.0	4.0	5.0	Yes
427	634	Amanda	Fisher	Indiana	Female	16.958874458874458	3.5053763440860215	28.0	Yes
428	636	Lois	Hayes	Wisconsin	Female	16.958874458874458	4.0	28.0	Yes
429	637	Jennifer	Lopez		Female	16.0	4.0	16.0	Yes
430	639	Katherine	Bishop	Oregon	Female	19.0	3.5053763440860215	10.0	Yes
431	644	Nicole	Ortiz	Illinois	Female	18.0	2.0	16.77556109725686	Yes
432	648	Billy	Morrison	Minnesota	Male	19.0	3.5053763440860215	16.77556109725686	Yes
433	650	Shirley	Ortiz		Female	18.0	2.0	16.77556109725686	Yes
434	651	Karen	Simmons	California	Female	18.0	3.5053763440860215	7.0	Yes
435	652	Antonio	Taylor	District of Columbia	Male	17.0	4.0	29.0	Yes
436	653	Janice	Clark	West Virginia	Female	16.958874458874458	2.0	16.77556109725686	Yes
437	658	Melissa	Harrison	Texas	Female	16.958874458874458	4.0	24.0	Yes
438	660	Theresa	Matthews	Hawaii	Female	16.958874458874458	4.0	18.0	Yes
439	662	Christina	Grant	Florida	Female	16.958874458874458	3.5053763440860215	12.0	Yes
440	663	Carol	Powell	Illinois	Female	16.958874458874458	4.0	31.0	Yes
441	665	Chris	Hunt	Pennsylvania	Male	16.958874458874458	4.0	23.0	Yes
442	667	Nicole	Hart	Texas	Female	16.958874458874458	2.0	16.77556109725686	Yes
443	674	Donna	Russell	Ohio	Female	16.958874458874458	4.0	16.77556109725686	Yes
444	677	Louis	Rodriguez	Pennsylvania	Male	16.0	3.0	16.77556109725686	Yes
445	678	Gregory	Mccoy	Washington	Male	18.0	2.0	16.77556109725686	Yes
446	686	Heather	Adams	Texas	Female	16.958874458874458	3.5053763440860215	8.0	Yes
447	687	Katherine	Oliver	Virginia	Female	16.958874458874458	4.0	10.0	Yes
448	695	Philip	Watkins	Arizona	Male	19.0	3.5053763440860215	21.0	Yes
449	700	Kathryn	Medina	Texas	Female	19.0	2.0	16.77556109725686	Yes
450	702	Michael	Shaw	Florida	Male	18.0	3.5053763440860215	26.0	Yes
451	704	Chris	Little	Michigan	Male	16.0	3.5053763440860215	25.0	Yes
452	705	Martin	Holmes	Florida	Male	16.958874458874458	4.0	16.0	Yes
453	706	Debra	Morris	Ohio	Female	16.958874458874458	3.5053763440860215	19.0	Yes
454	707	Robin	Ryan		Female	15.0	4.0	15.0	Yes
455	710	Russell	Anderson	District of Columbia	Male	17.0	4.0	30.0	Yes
456	712	Maria	Stevens	Colorado	Female	16.0	2.0	3.0	Yes
457	715	Stephen	Olson	Florida	Male	19.0	3.5053763440860215	10.0	Yes
458	717	Diane	Vasquez	New York	Female	15.0	4.0	14.0	Yes
459	718	Gloria	Hughes	Ohio	Female	19.0	2.0	16.77556109725686	Yes
460	724	Phillip	Alvarez	Illinois	Male	16.0	2.0	16.77556109725686	Yes
461	725	Howard	Lawrence	New York	Male	19.0	4.0	33.0	Yes
462	726	Stephanie	Johnson	Pennsylvania	Female	18.0	3.5053763440860215	16.77556109725686	Yes
463	729	Samuel	Allen	Illinois	Male	16.0	4.0	12.0	Yes
464	730	Carol	Burke	New York	Female	15.0	3.5053763440860215	29.0	Yes
465	731	Martha	Gordon	Illinois	Female	15.0	3.5053763440860215	22.0	Yes
466	732	Katherine	Fox		Female	17.0	4.0	16.77556109725686	Yes
467	733	Stephanie	Graham	Missouri	Female	17.0	3.5053763440860215	8.0	Yes
468	736	Pamela	Wilson		Female	19.0	3.5053763440860215	20.0	Yes
469	737	Philip	Perkins	Florida	Male	16.958874458874458	4.0	16.77556109725686	Yes
470	738	Clarence	Stevens	Colorado	Male	16.958874458874458	3.5053763440860215	14.0	Yes
471	741	Karen	Turner	Missouri	Female	16.0	4.0	28.0	Yes
472	743	Thomas	Hayes	California	Male	16.958874458874458	4.0	5.0	Yes
473	747	Patrick	Brooks	California	Male	19.0	3.0	16.77556109725686	Yes
474	748	Eugene	Brooks	California	Male	16.0	4.0	13.0	Yes
475	749	Melissa	King	Virginia	Female	18.0	3.5053763440860215	34.0	Yes
476	752	Joyce	Matthews	New York	Female	16.958874458874458	4.0	27.0	Yes
477	753	Julia	Hawkins	Texas	Female	17.0	4.0	7.0	Yes
478	754	Michelle	Gonzalez	Michigan	Female	17.0	4.0	18.0	Yes
479	756	Joyce	Murphy		Female	16.958874458874458	4.0	5.0	Yes
480	759	George	Gomez	California	Male	19.0	4.0	2.0	Yes
481	760	Annie	Hamilton	South Carolina	Female	15.0	3.5053763440860215	13.0	Yes
482	764	Diane	Freeman		Female	16.958874458874458	2.0	16.77556109725686	Yes
483	765	Lois	Peters	Pennsylvania	Female	19.0	4.0	31.0	Yes
484	767	Christina	Daniels	Virginia	Female	19.0	3.5053763440860215	16.77556109725686	Yes
485	769	Beverly	Burns	Virginia	Female	16.958874458874458	4.0	8.0	Yes
486	771	Ralph	Watkins	District of Columbia	Male	15.0	3.5053763440860215	17.0	Yes
487	772	Gerald	James	Tennessee	Male	17.0	2.0	16.77556109725686	Yes
488	773	Nicole	Ramos	Texas	Female	16.0	3.5053763440860215	12.0	Yes
489	776	Russell	Scott	Wisconsin	Male	19.0	4.0	29.0	Yes
490	777	Louise	Lane	Pennsylvania	Female	17.0	4.0	34.0	Yes
491	787	Roy	Owens	Virginia	Male	16.958874458874458	4.0	19.0	Yes
492	788	Doris	Long	Illinois	Female	16.0	4.0	16.77556109725686	Yes
493	789	Diana	Hill	Missouri	Female	19.0	3.5053763440860215	16.77556109725686	Yes
494	792	Lisa	Romero		Female	17.0	3.0	2.0	Yes
495	793	Ryan	Walker	Massachusetts	Male	16.0	3.5053763440860215	16.77556109725686	Yes
496	796	Lillian	Fields	Tennessee	Female	19.0	4.0	8.0	Yes
497	799	Mildred	Gray	Virginia	Female	19.0	3.5053763440860215	16.77556109725686	Yes
498	805	Julia	Lee	Pennsylvania	Female	15.0	4.0	16.77556109725686	Yes
499	806	Adam	Chapman	Georgia	Male	16.958874458874458	4.0	18.0	Yes
500	807	Jean	Davis	California	Female	16.0	4.0	3.0	Yes
501	808	Ernest	Davis	California	Male	17.0	3.5053763440860215	16.77556109725686	Yes
502	809	Anthony	Ross	Washington	Male	19.0	4.0	4.0	Yes
503	811	Jacqueline	Cunningham	Hawaii	Female	16.958874458874458	4.0	31.0	Yes
504	812	Angela	Banks	Florida	Female	19.0	2.0	16.77556109725686	Yes
505	813	Amy	Ortiz	Oklahoma	Female	18.0	3.5053763440860215	4.0	Yes
506	814	Angela	Morrison		Female	16.0	4.0	7.0	Yes
507	816	Heather	Lynch	Texas	Female	18.0	2.0	16.77556109725686	Yes
508	823	Dennis	Carpenter	Indiana	Male	17.0	3.5053763440860215	7.0	Yes
509	825	Gary	Holmes		Male	17.0	3.5053763440860215	16.77556109725686	Yes
510	827	Amy	Miller		Female	18.0	3.5053763440860215	31.0	Yes
511	828	Ruth	Parker	South Carolina	Female	16.958874458874458	4.0	4.0	Yes
512	829	Juan	Collins	Vermont	Male	17.0	4.0	14.0	Yes
513	830	Mary	Mason	Texas	Female	19.0	4.0	19.0	Yes
514	834	Louis	Riley	Utah	Male	16.958874458874458	4.0	16.77556109725686	Yes
515	836	Diane	Pierce	Indiana	Female	17.0	3.0	2.0	Yes
516	837	Randy	Mendoza	Ohio	Male	16.958874458874458	3.5053763440860215	11.0	Yes
517	838	Irene	Cole	Texas	Female	16.0	4.0	23.0	Yes
518	839	James	Myers	Illinois	Male	18.0	4.0	9.0	Yes
519	841	Andrea	Duncan	Ohio	Female	18.0	4.0	24.0	Yes
520	846	Alan	Crawford	California	Male	17.0	4.0	16.77556109725686	Yes
521	848	Laura	Mitchell	Colorado	Female	18.0	4.0	16.77556109725686	Yes
522	853	Kathy	Bailey	New York	Female	19.0	3.0	16.77556109725686	Yes
523	854	Heather	Owens		Female	15.0	3.5053763440860215	16.77556109725686	Yes
524	855	Ruth	Carroll	Kentucky	Female	16.958874458874458	3.5053763440860215	14.0	Yes
525	856	Jimmy	Bryant	Pennsylvania	Male	16.0	3.5053763440860215	4.0	Yes
526	858	Janet	Murphy	Michigan	Female	17.0	3.5053763440860215	6.0	Yes
527	859	Angela	Kelly	Connecticut	Female	15.0	4.0	32.0	Yes
528	861	Justin	Bennett		Male	15.0	2.0	3.0	Yes
529	863	Pamela	Hudson		Female	16.0	3.5053763440860215	16.77556109725686	Yes
530	866	John	Fields		Male	16.958874458874458	4.0	14.0	Yes
531	869	Phyllis	Oliver	Michigan	Female	17.0	4.0	27.0	Yes
532	871	Joshua	Butler		Male	18.0	4.0	16.77556109725686	Yes
533	874	Diana	Howard	Minnesota	Female	15.0	3.5053763440860215	16.77556109725686	Yes
534	875	Joe	Hicks	Florida	Male	15.0	3.0	16.77556109725686	Yes
535	876	Amy	Walker	Alabama	Female	16.958874458874458	3.5053763440860215	29.0	Yes
536	880	Amanda	Reyes	District of Columbia	Female	15.0	3.5053763440860215	9.0	Yes
537	882	Kevin	Campbell	California	Male	17.0	4.0	28.0	Yes
538	889	Mark	Parker	New York	Male	16.958874458874458	4.0	16.77556109725686	Yes
539	890	Deborah	Franklin		Female	16.0	4.0	31.0	Yes
540	892	Ruth	Larson	Washington	Female	18.0	4.0	16.77556109725686	Yes
541	894	Gregory	Green	Arizona	Male	15.0	4.0	6.0	Yes
542	896	Amanda	Anderson	Nevada	Female	19.0	4.0	4.0	Yes
543	897	Kathleen	Lane	Indiana	Female	19.0	4.0	24.0	Yes
544	898	Andrew	Murphy	Minnesota	Male	16.0	2.0	16.77556109725686	Yes
545	900	Louis	Sims	Virginia	Male	16.958874458874458	3.5053763440860215	10.0	Yes
546	902	Amy	Bennett	Nebraska	Female	15.0	3.5053763440860215	6.0	Yes
547	904	Emily	Griffin	Louisiana	Female	15.0	3.0	16.77556109725686	Yes
548	906	Harry	Wells	Pennsylvania	Male	17.0	3.5053763440860215	20.0	Yes
549	908	Benjamin	Nguyen	Ohio	Male	19.0	4.0	16.77556109725686	Yes
550	911	Sarah	Perry	California	Female	16.958874458874458	3.5053763440860215	7.0	Yes
551	912	Patrick	Richards	Minnesota	Male	19.0	3.0	16.77556109725686	Yes
552	914	Kimberly	Gardner	Virginia	Female	18.0	4.0	16.77556109725686	Yes
553	916	Debra	Warren	Texas	Female	15.0	4.0	31.0	Yes
554	918	Gary	Fernandez	Maryland	Male	19.0	3.5053763440860215	5.0	Yes
555	924	Tina	Lopez	Indiana	Female	18.0	3.0	2.0	Yes
556	926	Raymond	Hunt		Male	15.0	2.0	16.77556109725686	Yes
557	929	Alan	Davis	Wisconsin	Male	17.0	3.5053763440860215	16.77556109725686	Yes
558	930	Cheryl	Spencer	Michigan	Female	16.958874458874458	2.0	16.77556109725686	Yes
559	931	Sandra	Hunter	New Mexico	Female	16.958874458874458	3.5053763440860215	10.0	Yes
560	937	Gary	Marshall	Minnesota	Male	18.0	4.0	8.0	Yes
561	938	Anthony	Ray	New York	Male	18.0	4.0	4.0	Yes
562	940	Kenneth	Evans	Indiana	Male	15.0	4.0	24.0	Yes
563	941	Nancy	Peters		Female	16.958874458874458	3.5053763440860215	6.0	Yes
564	942	Andrea	Sanchez	Florida	Female	16.958874458874458	3.5053763440860215	16.77556109725686	Yes
565	943	Joan	Fox	Virginia	Female	15.0	2.0	16.77556109725686	Yes
566	946	Dennis	Lopez	Georgia	Male	16.958874458874458	3.5053763440860215	16.77556109725686	Yes
567	947	Randy	Myers	Delaware	Male	16.958874458874458	3.5053763440860215	17.0	Yes
568	949	Susan	Gonzales	California	Female	19.0	3.0	16.77556109725686	Yes
569	953	Jerry	Hanson	Texas	Male	18.0	2.0	16.77556109725686	Yes
570	954	Tammy	Parker	Connecticut	Female	19.0	3.5053763440860215	33.0	Yes
571	955	Kathleen	Grant	Louisiana	Female	15.0	2.0	2.0	Yes
572	956	Anthony	Sanders		Male	17.0	4.0	10.0	Yes
573	958	Jacqueline	Day	Illinois	Female	18.0	3.5053763440860215	16.77556109725686	Yes
574	959	Wayne	Sanchez	Texas	Male	18.0	4.0	12.0	Yes
575	962	Dennis	Schmidt	New York	Male	16.0	2.0	2.0	Yes
576	963	Teresa	Olson	Florida	Female	15.0	4.0	7.0	Yes
577	965	Craig	Rose		Male	16.958874458874458	3.5053763440860215	10.0	Yes
578	970	Susan	Nguyen		Female	18.0	3.5053763440860215	16.0	Yes
579	971	Michelle	Greene	Oklahoma	Female	16.958874458874458	4.0	8.0	Yes
580	973	Jeffrey	Mason	Georgia	Male	16.958874458874458	4.0	16.77556109725686	Yes
581	976	Jessica	Wheeler	California	Female	16.958874458874458	2.0	16.77556109725686	Yes
582	978	Wanda	Rivera	New York	Female	18.0	4.0	16.0	Yes
583	980	Ruby	Diaz	Ohio	Female	15.0	4.0	30.0	Yes
584	981	Thomas	Myers	Texas	Male	15.0	3.0	2.0	Yes
585	983	Laura	Nelson		Female	17.0	2.0	16.77556109725686	Yes
586	986	Jose	Jordan	Connecticut	Male	16.958874458874458	4.0	20.0	Yes
587	991	Ruby	King	California	Female	18.0	4.0	14.0	Yes
588	992	Deborah	King	New York	Female	19.0	4.0	31.0	Yes
589	993	Arthur	Green	Oklahoma	Male	16.958874458874458	4.0	20.0	Yes
590	996	Frank	Stone	Louisiana	Male	16.0	4.0	25.0	Yes
591	997	Shirley	Garrett	Minnesota	Female	15.0	4.0	16.77556109725686	Yes
592	999	Robin	George	California	Female	19.0	3.5053763440860215	16.77556109725686	Yes
593	9	Betty	Miller		female	17.0	3.0	23.0	No
594	25	Anthony	Burke	Texas	male	16.0	2.0	14.0	No
595	32	Kathleen	Lee	New Jersey	female	17.0	3.0	13.0	No
596	48	Mark	Wheeler	California	male	16.0	2.0	13.0	No
597	49	Aaron	Reed	Washington	male		2.0	21.0	No
598	80	Melissa	Harper	Kansas	female	17.0	3.0	27.0	No
599	102	Juan	Romero	Texas	male	16.0	3.0	15.0	No
600	123	William	Sanchez		male	15.0	3.0	28.0	No
601	139	James	Russell	Florida	male	19.0	2.0	29.0	No
602	156	Juan	Bradley	Kentucky	male	19.0	2.0	14.0	No
603	157	Anne	Stone	New York	female	17.0	2.0	15.0	No
604	160	Raymond	James	Florida	male	15.0	3.0	28.0	No
605	161	Evelyn	Berry		female	18.0	2.0	25.0	No
606	163	Maria	Medina	Missouri	female	15.0	3.0	32.0	No
607	167	Angela	Marshall	Tennessee	female	18.0	3.0	23.0	No
608	174	Marilyn	Martinez	Florida	female	17.0	3.0	23.0	No
609	221	Carol	Welch	Texas	female	19.0	3.0	33.0	No
610	246	William	Matthews		male	15.0	2.0	20.0	No
611	268	Donald	Little	Kentucky	male	16.0	2.0	33.0	No
612	281	Amy	Franklin	Florida	female	18.0	3.0	32.0	No
613	285	Steve	Montgomery	Texas	male	15.0	3.0	27.0	No
614	288	Sean	Stephens	California	male	18.0	2.0	8.0	No
615	295	Pamela	Armstrong	Washington	female	17.0	3.0	11.0	No
616	297	Ernest	Day	Florida	male	15.0	3.0	17.0	No
617	313	Virginia	Howard	New York	female	19.0	3.0	15.0	No
618	332	Doris	Scott		female	15.0	3.0	34.0	No
619	335	Patricia	Chapman	Ohio	female		2.0	23.0	No
620	339	Jeffrey	Peterson	New Mexico	male	19.0	2.0	5.0	No
621	360	Bonnie	Morrison		female		3.0	23.0	No
622	404	Edward	Gray	Texas	male	18.0	2.0	30.0	No
623	406	Joseph	Mitchell	Colorado	male	17.0	3.0	8.0	No
624	407	Phyllis	Bradley	Florida	female	15.0	3.0	21.0	No
625	424	Marie	Perry		female	17.0	3.0	13.0	No
626	427	Earl	Bradley	South Carolina	male	19.0	2.0	10.0	No
627	431	Terry	Reynolds	South Carolina	male	19.0	2.0	33.0	No
628	453	Michelle	Stone	Wisconsin	female		2.0	23.0	No
629	472	Dorothy	Turner	Kentucky	female	18.0	3.0	14.0	No
630	477	Jeremy	Stephens	California	male	19.0	3.0	19.0	No
631	491	Cheryl	Russell	Nebraska	female	19.0	3.0	25.0	No
632	492	Martin	Black	Texas	male	15.0	3.0	11.0	No
633	493	Theresa	Martin	California	female		3.0	16.0	No
634	500	Benjamin	Gibson	California	male		3.0	9.0	No
635	509	Jerry	Fox	Illinois	male	19.0	2.0	14.0	No
636	512	Robert	Gomez	Texas	male		3.0	6.0	No
637	530	Carl	Rodriguez	Arizona	male	15.0	2.0	20.0	No
638	535	Teresa	Grant	Virginia	female	16.0	3.0	16.0	No
639	538	Henry	Murphy	California	male	15.0	2.0	26.0	No
640	559	Victor	Robinson	Arizona	male	19.0	2.0	33.0	No
641	577	Lori	Gordon	Texas	female		2.0	28.0	No
642	580	Kathryn	Brooks	Tennessee	female	18.0	2.0	9.0	No
643	587	Lisa	Medina	Florida	female	15.0	2.0	4.0	No
644	608	Carlos	Freeman	California	male	19.0	3.0	22.0	No
645	635	Melissa	Cole	Texas	female	18.0	3.0	25.0	No
646	642	Ann	Perkins	New Hampshire	female	17.0	3.0	9.0	No
647	643	Brandon	King	Michigan	male		2.0	6.0	No
648	670	Stephanie	Henry	New York	female	18.0	2.0	14.0	No
649	675	Theresa	Kennedy	Indiana	female	15.0	2.0	31.0	No
650	681	Mildred	Fernandez	North Carolina	female	15.0	2.0	21.0	No
651	682	Jean	Sullivan	Arizona	female	19.0	2.0	9.0	No
652	689	Beverly	Kelley	Arkansas	female	18.0	2.0	25.0	No
653	694	Michelle	Foster	California	female	17.0	3.0	27.0	No
654	703	Janice	Matthews	Kentucky	female	15.0	3.0	34.0	No
655	721	Kimberly	Montgomery		female	17.0	2.0	20.0	No
656	722	Brandon	Perry	California	male		3.0	15.0	No
657	746	Henry	Peters		male	19.0	2.0	14.0	No
658	751	Kimberly	Day	Florida	female	19.0	2.0	6.0	No
659	757	Joe	Howell		male	15.0	2.0	20.0	No
660	774	Mildred	Williamson		female	16.0	2.0	27.0	No
661	775	Jerry	Hart	Tennessee	male	19.0	2.0	34.0	No
662	778	Donna	Ramirez	Texas	female	16.0	3.0	6.0	No
663	781	Lois	Hansen	New York	female	17.0	2.0	12.0	No
664	798	Christopher	Butler	Minnesota	male	17.0	2.0	31.0	No
665	800	Carol	Ward	Indiana	female	16.0	2.0	33.0	No
666	803	Clarence	Robinson	Texas	male	15.0	3.0	18.0	No
667	810	Jeffrey	Berry	Pennsylvania	male	15.0	2.0	26.0	No
668	817	Phyllis	Edwards	Florida	female		3.0	17.0	No
669	818	Sarah	Lawson		female	16.0	2.0	20.0	No
670	820	Deborah	Lawson	Florida	female	16.0	2.0	14.0	No
671	822	Nancy	Oliver	Indiana	female	15.0	2.0	19.0	No
672	826	Kimberly	Torres		female		3.0	32.0	No
673	842	Tammy	Stone		female	15.0	3.0	4.0	No
674	860	Douglas	Burke	Illinois	male	16.0	3.0	8.0	No
675	864	Barbara	Mccoy	New York	female	19.0	3.0	15.0	No
676	878	Adam	Larson	District of Columbia	male		3.0	27.0	No
677	881	Aaron	Shaw	Texas	male	15.0	2.0	5.0	No
678	883	Evelyn	Watson	South Carolina	female	15.0	2.0	14.0	No
679	885	Betty	Stone	Colorado	female	17.0	2.0	31.0	No
680	888	Jesse	Hunter	Pennsylvania	male	18.0	2.0	16.0	No
681	901	Jennifer	Nguyen	Kansas	female		3.0	6.0	No
682	910	Diane	Austin		female		2.0	22.0	No
683	915	Larry	Smith	Maryland	male	16.0	3.0	15.0	No
684	922	Rebecca	Duncan	California	female		3.0	31.0	No
685	957	Justin	Lawrence	Florida	male		3.0	13.0	No
686	969	Jean	Gonzales	New York	female		3.0	4.0	No
687	977	Carl	Bryant	Ohio	male	17.0	2.0	29.0	No
688	4	Jerry	Ramos	California	Male	15.0	2.0	28.0	No
689	5	Andrea	Carroll	North Carolina	Female		2.0	29.0	No
690	7	Stephanie	Barnes	Oklahoma	Female		3.0	20.0	No
691	12	Samuel	George	Georgia	Male	15.0	3.0	13.0	No
692	14	Nicholas	Rice	Florida	Male		2.0	8.0	No
693	15	Jacqueline	Wallace	New York	Female		2.0	26.0	No
694	16	Phyllis	Burton	Texas	Female	16.0	3.0	18.0	No
695	18	Karen	Bell	Mississippi	Female	17.0	3.0	10.0	No
696	23	Lori	Lopez		Female	19.0	3.0	15.0	No
697	24	Ryan	Porter	New York	Male	15.0	2.0	10.0	No
698	27	Harry	Larson		Male	18.0	3.0	15.0	No
699	30	Jesse	Hamilton	New York	Male	19.0	2.0	27.0	No
700	31	Susan	Evans	South Dakota	Female	15.0	2.0	29.0	No
701	34	Shawn	Fisher	Indiana	Male		2.0	17.0	No
702	37	Bonnie	Parker	California	Female	19.0	2.0	29.0	No
703	46	Irene	Johnson	Utah	Female	18.0	2.0	9.0	No
704	53	Joseph	Nichols	Virginia	Male	19.0	3.0	34.0	No
705	56	Kathleen	Cole	Texas	Female	16.0	3.0	5.0	No
706	59	Samuel	Elliott	Connecticut	Male	15.0	2.0	9.0	No
707	60	Irene	Collins	District of Columbia	Female		3.0	9.0	No
708	63	Philip	Gomez	Florida	Male	18.0	2.0	7.0	No
709	64	Christopher	Wood	Arizona	Male		3.0	32.0	No
710	65	Sarah	Garcia	Florida	Female	19.0	2.0	6.0	No
711	66	Antonio	Palmer	Missouri	Male		2.0	12.0	No
